name,symbol,rank,market_cap,current_price,syllable_count,character_length,phonetic_score,vowel_ratio,memorability_score,pronounceability_score,uniqueness_score,name_type,has_numbers,has_special_chars,name_type_percentile,price_30d_change,price_90d_change,price_1yr_change,price_ath_change,linguistic_composite,is_mission_positive,is_high_performer,is_breakout,rank_tier,in_linguistic_sweet_spot,mission_resonance_score
Artificial Superintelligence Alliance,FET,141,672863289.0,0.258375,11,37,58.57,0.45714285714285713,32.57,0.0,100.0,invented,0,0,,-53.99565516692311,-66.02354255564413,-78.5489554448637,-87.94829151442937,47.785,False,False,False,established,False,31.9
tBTC,TBTC,142,657170754.0,110226.0,1,4,20.0,0.0,76.0,35.0,100.0,invented,0,0,,1.428304229879738,-7.586724574219534,66.81280468087596,-11.245749601440387,57.75,True,False,False,established,False,66.49
Pyth Network,PYTH,144,622677770.0,0.108289,3,12,16.36,0.18181818181818182,34.91,0.0,100.0,tech,0,0,,-19.052440507166935,-18.446204772551887,-66.04025987966338,-78.57832202039474,37.817499999999995,False,False,False,established,False,25.5
Plasma,XPL,154,572549362.0,0.302827,2,6,76.67,0.3333333333333333,93.0,16.0,100.0,elemental,0,0,,-71.87966936733581,,0.0,-78.24591721952152,71.4175,False,False,False,established,True,67.11
Tezos,XTZ,146,613189189.0,0.576569,1,5,100.0,0.4,100.0,56.67,100.0,invented,0,0,,-9.50253270024491,-33.6411794707706,-4.757686815697153,-66.92411229474779,89.1675,False,False,False,established,False,78.09
Kaia,KAIA,145,614550648.0,0.104872,2,4,60.0,0.75,88.0,56.67,100.0,invented,0,0,,-27.856058507958657,-36.43295450277434,0.0,-72.85288844978172,76.1675,False,False,False,established,False,71.57
Arbitrum Bridged WETH (Arbitrum One),WETH,147,612825893.0,3880.97,8,36,43.33,0.36666666666666664,28.0,0.0,100.0,tech,0,1,,0.3393972642950645,0.2620416599628982,59.93476147122997,-19.602076521026664,42.832499999999996,True,False,False,established,False,52.47
Sonic,S,158,533669797.0,0.141115,2,5,100.0,0.4,100.0,56.67,100.0,invented,0,0,,-28.8073652365017,-51.684977415055776,0.0,-83.51452264778155,89.1675,False,False,False,established,True,85.29
Stader ETHx,ETHX,149,598450441.0,4163.99,1,11,50.0,0.3,55.0,11.67,100.0,invented,0,0,,0.7909816962431763,1.1858448416686926,64.3038555689886,-19.43745862013308,54.167500000000004,True,False,False,established,False,63.2
GTETH,GTETH,150,596026859.0,3880.44,1,5,50.0,0.2,85.0,20.0,100.0,acronym,0,0,,0.6995050253217592,,0.0,-17.37747248952298,63.75,False,False,False,established,False,60.57
Beldex,BDX,148,608016773.0,0.081359,1,6,86.67,0.3333333333333333,96.0,31.0,100.0,invented,0,0,,-11.01978825932267,4.884289185323167,3.6259391078779424,-15.723651923569621,78.4175,True,False,False,established,False,81.13
IOTA,IOTA,152,583695755.0,0.141817,2,4,60.0,0.75,88.0,80.0,100.0,acronym,0,0,,-9.687872046554558,-34.91463921061823,33.76171997806428,-70.76068040461394,82.0,True,False,False,established,False,85.28
USDai,USDAI,151,585157881.0,1.01,2,5,80.0,0.6,94.0,51.67,100.0,invented,0,0,,1.4372137121135564,2.369838785540272,0.0,-11.374044438167987,81.4175,False,False,False,established,True,76.21
AB,AB,163,524957668.0,0.00619031,1,2,90.0,0.5,67.0,45.0,100.0,acronym,0,0,,-16.117817132256626,-20.283474932242907,21831.26793079111,-59.0498579376891,75.5,True,True,True,established,False,83.07
Conflux,CFX,159,532983998.0,0.103476,2,7,77.14,0.2857142857142857,93.14,26.43,100.0,invented,0,0,,-20.410210558310663,-41.510776810911196,-19.204330759957887,-58.04573863633904,74.1775,False,False,False,established,True,61.84
Theta Network,THETA,172,499175987.0,0.499218,2,13,46.67,0.3333333333333333,54.0,0.0,100.0,tech,0,0,,-19.204960632290366,-40.42833687868374,-51.19262211268409,-82.46196663600332,50.167500000000004,False,False,False,established,False,38.66
Usual USD,USD0,157,541868141.0,0.998515,2,9,80.0,0.5,79.0,59.29,100.0,invented,0,0,,0.03756891498341114,0.05745631145270321,-0.4886938450408656,-1.237624064580947,79.57249999999999,False,False,False,established,True,67.68
Ether.fi,ETHFI,156,560217361.0,0.995851,2,8,95.71,0.42857142857142855,98.71,26.0,100.0,invented,0,1,,-34.062426342726155,-23.807681022605777,-26.655859685516504,-67.23186455630203,80.10499999999999,False,False,False,established,True,66.09
Polygon PoS Bridged DAI (Polygon POS),DAI,155,564795762.0,0.99995,5,37,36.67,0.3333333333333333,26.0,0.0,100.0,invented,0,1,,0.04427037135021069,0.010761249993897756,-0.11467515864774214,-0.9422959976837333,40.667500000000004,False,False,False,established,False,33.81
Dash,DASH,117,902716827.0,72.33,1,4,70.0,0.25,91.0,35.0,100.0,invented,0,0,,109.93186363107878,81.7376383085024,92.99079840512044,-35.21966110037245,74.0,True,False,False,established,False,79.92
dogwifhat,WIF,162,533060111.0,0.533688,2,9,56.67,0.3333333333333333,72.0,1.0,100.0,animal,0,0,,-27.97233745488599,-53.28405570149815,-77.07114060547026,-87.48246705815961,57.417500000000004,False,False,False,established,True,40.49
Polygon Bridged USDC (Polygon PoS),USDC.E,153,582237383.0,0.999795,6,34,27.14,0.2857142857142857,23.14,0.0,100.0,invented,0,1,,0.009496498172205738,-0.0003379570827113776,-0.2362181083229672,-0.6870294442037265,37.57,False,False,False,established,False,31.68
Coinbase Wrapped Staked ETH,CBETH,160,533498410.0,4267.5,3,27,45.0,0.375,43.5,0.0,100.0,tech,0,0,,0.29143137344196435,0.20388306724793862,62.69209315542583,-19.562694006810357,47.125,True,False,False,established,False,56.55
Trust Wallet,TWT,161,532640423.0,1.28,3,12,34.55,0.2727272727272727,40.36,0.0,100.0,invented,0,0,,7.711088769339182,49.97670291973682,29.821498087140874,-22.987977240375443,43.727500000000006,True,False,False,established,False,51.66
Starknet,STRK,165,520606431.0,0.114166,1,8,40.0,0.25,82.0,11.43,100.0,tech,0,0,,5.892055710330961,-12.319823063198209,-66.34245892531135,-84.67615778934054,58.3575,False,False,False,established,False,43.46
Pendle,PENDLE,164,526878673.0,3.12,2,6,86.67,0.3333333333333333,96.0,26.43,100.0,invented,0,0,,-30.506358321236437,-30.592495448731665,-29.035788022137087,-55.16208757577504,77.275,False,False,False,established,True,63.46
JasmyCoin,JASMY,174,487077405.0,0.01005595,3,9,66.67,0.3333333333333333,65.0,16.0,100.0,tech,0,0,,-9.722075571186217,-39.20237448036089,-36.66651591197886,-81.46430599844284,61.917500000000004,False,False,False,established,True,49.94
Swell Ethereum,SWETH,166,519102680.0,4277.51,1,14,56.92,0.38461538461538464,57.08,0.0,100.0,invented,0,0,,1.612963762452067,1.0880497454019675,64.85384226286665,-18.85304073432785,53.5,True,False,False,established,False,62.39
MYX Finance,MYX,197,413395870.0,2.17,3,11,50.0,0.3,45.0,5.0,100.0,financial,0,0,,-70.00909079024828,2255.2172933656625,0.0,-84.407442868227,50.0,False,False,False,established,False,49.38
Avalanche Bridged BTC (Avalanche),BTC.B,167,515851758.0,110096.0,4,33,41.43,0.35714285714285715,27.43,0.0,100.0,invented,0,1,,1.206601536337744,-7.5880486983719475,66.08487639811904,-11.564838533171983,42.215,True,False,False,established,False,52.09
Virtuals Protocol,VIRTUAL,101,1198963088.0,1.83,6,17,65.0,0.375,34.5,4.05,100.0,tech,0,0,,-21.39763410946079,-50.9133033431315,104.40895052836348,-82.98438342125544,50.8875,True,False,False,established,False,61.06
The Sandbox,SAND,169,508560640.0,0.207995,3,11,50.0,0.3,45.0,1.0,100.0,invented,0,0,,-19.538690311361307,-35.22494296949999,-14.384538593911866,-77.7784282572144,49.0,False,False,False,established,False,40.63
Ethereum Name Service,ENS,171,501061996.0,15.11,4,21,65.26,0.47368421052631576,34.58,2.86,100.0,elemental,0,0,,-22.34318704065817,-50.93942470583601,-4.1033789614161975,-67.83045189534064,50.675,False,False,False,established,False,42.83
Mantle Bridged USDT (Mantle),USDT,168,509929364.0,1.003,6,28,30.87,0.30434782608695654,24.26,0.0,100.0,animal,0,1,,0.0013400291724464158,-0.5845326130583123,-0.561036924358517,-12.365614655716126,38.7825,False,False,False,established,False,32.28
GALA,GALA,175,482623301.0,0.01040067,1,4,100.0,0.5,100.0,56.67,100.0,acronym,0,0,,-23.224313326809508,-40.7370522644604,-46.28931920600592,-82.3003222853079,89.1675,False,False,False,established,False,74.88
Binance-Peg Dogecoin,DOGE,178,478481259.0,0.186464,6,20,78.89,0.4444444444444444,38.67,9.35,100.0,animal,0,1,,-12.1127624102412,-18.87437732883336,49.64363131086984,-58.14865700122782,56.727500000000006,True,False,False,established,False,64.19
syrupUSDT,SYRUPUSDT,89,1384094723.0,1.1,3,9,34.44,0.2222222222222222,55.33,11.67,100.0,invented,0,0,,,,0.0,-0.048548860514875246,50.36,False,False,False,established,True,49.84
TrueUSD,TUSD,173,492686381.0,0.996277,1,7,95.71,0.42857142857142855,98.71,26.67,100.0,invented,0,0,,-0.12096106104995193,-0.06955303929455202,-0.20998925988031558,-2.7720148990830866,80.2725,False,False,False,established,False,68.1
BitTorrent,BTT,179,475877131.0,4.82677e-07,3,10,40.0,0.3,57.0,0.0,100.0,tech,0,0,,-14.017724910277993,-28.6158237651308,-42.222707744803664,-71.75664853382959,49.25,False,False,False,established,True,38.57
ether.fi Staked ETH,EETH,180,459442653.0,3872.29,3,19,45.0,0.375,43.5,0.0,100.0,financial,0,1,,0.5835419694221905,0.6953547483908383,60.40409271241588,-19.297478409761364,47.125,True,False,False,established,False,56.48
USDD,USDD,189,435539818.0,0.999567,2,4,70.0,0.25,91.0,45.0,100.0,acronym,0,0,,-0.0406787472399817,-0.02064152270834695,0.01935818668884054,-0.7005294693377133,76.5,True,False,False,established,False,78.41
Raydium,RAY,182,447939554.0,1.67,3,7,100.0,0.42857142857142855,90.0,41.67,100.0,invented,0,0,,-29.374668638741486,-42.848070977149966,-35.47159838054336,-78.18977807447133,82.9175,False,False,False,established,True,68.37
Steakhouse USDC Morpho Vault,STEAKUSDC,177,478335095.0,1.11,8,28,50.0,0.4,30.0,0.0,100.0,invented,0,0,,0.3523524533178336,1.064465564361365,0.0,-0.0007941444105181699,45.0,False,False,False,established,False,44.1
Mantle Restaked ETH,CMETH,196,416773000.0,4181.52,1,19,50.59,0.35294117647058826,55.18,0.0,100.0,animal,0,0,,0.5137485079361631,1.2489353748466672,0.0,-19.263629687037316,51.4425,False,False,False,established,False,50.66
Aster Staked BNB,ASBNB,199,406316422.0,1151.22,2,16,37.14,0.2857142857142857,51.14,0.0,100.0,financial,0,0,,20.223485428985498,35.01625988761122,0.0,-13.252678979076013,47.06999999999999,False,False,False,established,False,46.21
Vaulta,A,190,434626206.0,0.271731,2,6,100.0,0.5,100.0,41.67,100.0,invented,0,0,,-27.790043035148148,-50.6445392110196,0.0,-61.89709558887346,85.4175,False,False,False,established,True,80.09
SwissBorg,BORG,198,410391263.0,0.417095,2,9,24.44,0.2222222222222222,62.33,0.0,100.0,invented,0,0,,13.21794054171583,76.10277069454386,215.3033648254187,-27.652587526323476,46.692499999999995,True,True,False,established,True,57.15
Arbitrum Bridged Wrapped eETH (Arbitrum),WEETH,184,445298789.0,4186.01,7,40,40.59,0.35294117647058826,27.18,0.0,100.0,tech,0,1,,0.7092445089250576,,0.0,-17.283084398015404,41.9425,False,False,False,established,False,41.55
BENQI Liquid Staked AVAX,SAVAX,187,438861109.0,23.11,5,24,75.71,0.42857142857142855,37.71,7.86,100.0,financial,0,0,,-32.84817228821863,-25.311495524608517,-18.748524394267825,-62.96465890459972,55.31999999999999,False,False,False,established,False,45.78
Decentraland,MANA,183,445453109.0,0.232213,4,12,56.67,0.3333333333333333,32.0,3.46,100.0,invented,0,0,,-15.157826873603542,-28.346345853717043,-17.501016842279856,-69.99667759814345,48.0325,False,False,False,established,False,39.69
Flow,FLOW,191,431896627.0,0.26674,1,4,70.0,0.25,91.0,35.0,100.0,invented,0,0,,-19.263680551272717,-35.51687430202601,-46.52335742905763,-77.54008880079182,74.0,False,False,False,established,False,58.78
Sun Token,SUN,192,431689569.0,0.02251136,3,9,75.0,0.375,67.5,35.0,100.0,tech,0,0,,-8.572208969460842,13.809211715266157,42.00432138469252,-40.306562343963975,69.375,True,False,False,established,True,73.98
AI Companions,AIC,191,434525620.0,0.435299,3,13,70.0,0.5,51.0,25.77,100.0,invented,0,0,,82.84787280043689,313.6614707914229,398.5643229103241,-15.657776425649834,61.692499999999995,True,True,True,established,False,70.86
Synthetix,SNX,219,346369054.0,1.008,2,9,44.44,0.2222222222222222,68.33,26.67,100.0,invented,0,0,,57.4537889828869,83.08823881747354,-10.758982618464438,-63.525027600137015,59.86,False,False,False,mid_cap,True,50.37
Bitcoin SV,BSV,181,456119341.0,22.9,2,10,56.67,0.3333333333333333,72.0,11.67,100.0,tech,0,0,,-7.442402884580357,-29.385216520314138,-53.05564243404226,-74.38446056187985,60.08500000000001,False,False,False,established,True,46.77
Jito,JTO,210,371697584.0,0.939241,2,4,100.0,0.5,100.0,56.67,100.0,invented,0,0,,-28.991147379798115,-46.543584734477484,-49.42545879317235,-72.8546750625478,89.1675,False,False,False,mid_cap,False,74.46
GHO,GHO,193,427648575.0,0.999434,1,3,86.67,0.3333333333333333,81.0,35.0,100.0,acronym,0,0,,0.06121916378336734,0.14101294147430699,-0.21715206745207324,-0.29982263356256866,75.6675,False,False,False,established,False,64.46
Polygon PoS Bridged WETH (Polygon POS),WETH,194,420660773.0,3881.25,6,38,28.06,0.2903225806451613,23.42,0.0,100.0,invented,0,1,,0.30589045602679654,0.4099668800163956,60.3423467494132,-19.5956036207651,37.87,True,False,False,established,False,48.91
EigenCloud (prev. EigenLayer),EIGEN,207,387032443.0,0.892323,6,29,68.33,0.4583333333333333,35.5,3.53,100.0,invented,0,1,,-36.838558990576566,-24.24243630156354,-61.06700140974994,-80.55546034737525,51.84,False,False,False,mid_cap,False,38.66
Maple Finance,SYRUP,170,506261901.0,0.453205,3,13,73.33,0.4166666666666667,52.0,5.0,100.0,financial,0,0,,-1.026561582941169,-34.14706791950157,0.0,-40.702188086361716,57.582499999999996,False,False,False,established,False,55.84
Aethir,ATH,206,391097989.0,0.027484,1,6,100.0,0.5,100.0,51.67,100.0,invented,0,0,,-49.50464655129927,-16.075869907171835,-36.1140233347862,-67.449159843317,87.9175,False,False,False,mid_cap,False,72.65
ApeCoin,APE,209,372703962.0,0.410567,1,7,95.71,0.5714285714285714,98.71,74.29,100.0,animal,0,0,,-11.71957535573366,-31.015069454831252,-57.950689451808856,-77.10627556827433,92.1775,False,False,False,mid_cap,False,75.53
USDB,USDB,201,403565573.0,0.994629,2,4,70.0,0.25,91.0,45.0,100.0,acronym,0,0,,-0.0038460101461952924,-1.3465759810935307,-0.6803743286767152,-2.6678440087589954,76.5,False,False,False,mid_cap,False,64.82
AINFT,NFT,203,399621360.0,4.0363e-07,2,5,100.0,0.4,100.0,51.67,100.0,acronym,0,0,,-5.681823019559844,-13.458206641124551,-5.396885569096977,-51.39933658530212,87.9175,False,False,False,mid_cap,True,74.84
Zora,ZORA,241,312303572.0,0.06987,2,4,100.0,0.5,100.0,56.67,100.0,invented,0,0,,54.00657610311191,7.2038595512720045,0.0,-25.495194405281573,89.1675,False,False,False,mid_cap,False,85.29
Frax Ether,FRXETH,204,395278774.0,3832.32,2,10,56.67,0.3333333333333333,72.0,5.0,100.0,invented,0,0,,0.039089058882351924,0.09454881390809998,57.97252522314336,-19.361346210345108,58.417500000000004,True,False,False,mid_cap,True,66.87
Vision,VSN,214,364164288.0,0.10828,2,6,100.0,0.5,100.0,70.0,100.0,invented,0,0,,-20.450989572441742,-27.95975639510468,0.0,-44.171298692145236,92.5,False,False,False,mid_cap,True,87.73
Ape and Pepe,APEPE,206,390828837.0,1.9e-06,3,12,80.0,0.5,54.0,32.86,100.0,animal,0,0,,93.8803697939711,-28.981704473108845,-32.98001565226023,-72.1681599763762,66.715,False,False,False,mid_cap,False,53.76
Satoshi Stablecoin,SATUSD,202,401032415.0,0.999788,2,18,62.35,0.4117647058823529,58.7,0.0,100.0,tech,0,0,,0.4685785838713026,0.468882679142867,2.2791366919467873,-18.993978786443122,55.262499999999996,True,False,False,mid_cap,False,60.99
Helium,HNT,185,444000594.0,2.38,3,6,100.0,0.5,90.0,70.0,100.0,invented,0,0,,-9.55262253028977,-43.90292549605955,-70.56805065383253,-78.61661603345928,90.0,False,False,False,established,True,72.82
Spiko EU T-Bills Money Market Fund,EUTBL,208,377240812.0,1.21,5,34,41.43,0.35714285714285715,27.43,0.0,100.0,financial,0,1,,-0.3113864839964379,-0.8423184839145408,9.934678345632522,-2.0142922359333446,42.215,True,False,False,mid_cap,False,49.5
Wrapped HYPE,WHYPE,176,481770312.0,42.86,2,12,34.55,0.2727272727272727,50.36,0.0,100.0,invented,0,0,,-2.056739332045692,-10.184432797478744,0.0,-32.7655505179979,46.227500000000006,False,False,False,established,False,45.48
Olympus,OHM,213,364404461.0,22.25,2,7,77.14,0.2857142857142857,93.14,33.89,100.0,mythological,0,0,,1.8076749261007945,1.5982869708050556,43.66709350932905,-19.11749031326324,76.0425,True,False,False,mid_cap,True,80.49
Savings Dai,SDAI,211,369448178.0,1.17,3,11,80.0,0.4,54.0,18.46,100.0,invented,0,0,,0.0810773425043544,0.43335909031425524,4.2738030511721945,-0.030229766966183454,63.115,True,False,False,mid_cap,False,67.31
0G,0G,213,369947080.0,1.74,1,2,10.0,0.0,28.0,35.0,100.0,numeric,1,0,,-55.210747066595154,,0.0,-69.98996801914834,43.25,False,False,False,mid_cap,False,42.55
Compound,COMP,224,344996892.0,35.77,2,8,65.0,0.375,89.5,26.67,100.0,financial,0,0,,-4.299267490682018,-26.10066393247015,-7.5676988987317655,-68.84611091122864,70.2925,False,False,False,mid_cap,True,58.49
Fartcoin,FARTCOIN,231,334709188.0,0.335233,2,8,75.0,0.375,92.5,35.0,100.0,tech,0,0,,-32.69593245770971,-72.43152746836326,762.4833698691173,-82.48098626731758,75.625,True,True,True,mid_cap,True,83.02
Falcon Finance,FF,216,366518382.0,0.156876,4,14,56.92,0.38461538461538464,32.08,0.0,100.0,financial,0,0,,,,0.0,-44.34514277648179,47.25,False,False,False,mid_cap,False,46.53
Kinetiq Earn Vault,VKHYPE,205,394932479.0,43.44,3,18,77.5,0.4375,53.25,11.67,100.0,tech,0,0,,-0.10543404922921924,,0.0,-21.961375859774897,60.605000000000004,False,False,False,mid_cap,False,58.36
Walrus,WAL,221,346065208.0,0.228581,2,6,86.67,0.3333333333333333,96.0,31.0,100.0,invented,0,0,,-32.34939330920221,-48.122244870390496,0.0,-65.91715708857546,78.4175,False,False,False,mid_cap,True,73.86
Merlin Chain,MERL,217,351882518.0,0.333809,3,12,62.73,0.36363636363636365,48.82,3.46,100.0,tech,0,0,,28.576377712818434,211.79025432149712,30.324194498822354,-24.66583902963621,53.7525,True,False,False,mid_cap,False,61.0
Unit Bitcoin,UBTC,215,359842312.0,110045.0,3,12,79.09,0.45454545454545453,53.73,17.86,100.0,tech,0,0,,1.7900787777489828,-7.504632304840858,0.0,-11.527625550552731,62.67,False,False,False,mid_cap,False,59.83
NEO,NEO,212,368850712.0,5.23,1,3,76.67,0.6666666666666666,78.0,56.67,100.0,acronym,0,0,,-7.948611210904301,-25.00730723262664,-45.6411922770755,-79.74054848325393,77.83500000000001,False,False,False,mid_cap,False,62.4
Telcoin,TEL,244,310278897.0,0.00326309,2,7,100.0,0.42857142857142855,100.0,41.67,100.0,tech,0,0,,-2.1229981228540735,-39.09468455737601,161.44571741829213,-69.22892257583287,85.4175,True,True,False,mid_cap,True,91.22
Zebec Network,ZBCN,226,342306343.0,0.00360261,4,13,46.67,0.3333333333333333,29.0,0.0,100.0,tech,0,0,,-0.22046089574832284,-11.356413118745504,277.1786029654076,-44.96209568155621,43.917500000000004,True,True,False,mid_cap,False,54.86
ETHPlus,ETH+,216,354279702.0,4105.14,2,7,77.14,0.2857142857142857,93.14,33.89,100.0,invented,0,0,,0.7108504555579949,1.0221294890673118,65.71468127460393,-18.8425340478246,76.0425,True,False,False,mid_cap,True,81.76
Wormhole,W,235,328438304.0,0.067172,2,8,75.0,0.375,92.5,31.0,100.0,invented,0,0,,-29.367529408885474,-18.74190705075658,-69.68314940134526,-81.92604086054095,74.625,False,False,False,mid_cap,True,56.55
DeXe,DEXE,195,416828461.0,7.3,1,4,100.0,0.5,100.0,56.67,100.0,invented,0,0,,-32.66828727575113,-18.028157444816326,-22.019589913515087,-74.27356425179009,89.1675,False,False,False,established,False,76.96
OriginTrail,TRAC,248,300323789.0,0.600699,3,11,89.09,0.45454545454545453,56.73,32.86,100.0,invented,0,0,,133.02393528774297,42.5171359785636,52.140073020530686,-37.67736333404538,69.67,True,False,False,mid_cap,False,74.54
Fluid,FLUID,234,331287670.0,4.26,2,5,100.0,0.4,100.0,41.67,100.0,invented,0,0,,-20.312176030143714,-24.765628707118424,264.49662200246155,-52.909038854891556,85.4175,True,True,False,mid_cap,True,91.52
Reservoir srUSD,SRUSD,229,346420848.0,1.1,2,15,51.43,0.35714285714285715,55.43,0.0,100.0,invented,0,0,,0.596438842721453,2.3569262649129863,0.0,-3.795697134541793,51.715,False,False,False,mid_cap,False,50.87
Ribbita by Virtuals,TIBBIR,228,339456495.0,0.339601,4,19,40.59,0.35294117647058826,27.18,0.0,100.0,tech,0,0,,67.57824746759329,299.8133730966417,0.0,-3.011180629193326,41.9425,False,False,False,mid_cap,False,41.55
Ethena Staked ENA,SENA,247,304080364.0,0.391613,4,17,76.67,0.4666666666666667,38.0,16.82,100.0,financial,0,0,,-21.342560272021103,-39.38297228016722,27.899785129743954,-63.942501448349944,57.8725,True,False,False,mid_cap,False,64.92
Treehouse ETH,TETH,222,346028249.0,4737.2,3,13,70.0,0.5,51.0,21.36,100.0,invented,0,0,,0.9199565043104572,1.2589874969422505,65.87048482631519,-18.736181762917113,60.59,True,False,False,mid_cap,False,68.66
Gnosis,GNO,218,347297074.0,131.8,2,6,86.67,0.3333333333333333,96.0,41.67,100.0,invented,0,0,,-0.35287588013376325,-11.781561108180812,-43.278576615923456,-57.69412293736627,81.08500000000001,False,False,False,mid_cap,True,65.5
Reserve Rights,RSR,230,336291722.0,0.0055212,2,14,51.54,0.3076923076923077,55.46,6.82,100.0,invented,0,0,,0.33491602238801377,-38.80568406858698,-8.794418389199606,-78.6126928366832,53.455,False,False,False,mid_cap,False,44.63
JUST,JST,225,344881980.0,0.03484156,1,4,70.0,0.25,91.0,35.0,100.0,acronym,0,0,,7.354444109510613,-9.946595725336719,15.596135868333203,-47.06860953694842,74.0,True,False,False,mid_cap,False,77.24
